Entity,Day,COVID-19 doses (daily)
Turkey,2021-09-25,261628
Turkey,2021-09-26,198481
Turkey,2021-09-27,465498
Turkey,2021-09-28,428209
Turkey,2021-10-01,430131
Turkey,2021-10-02,234194
Turkey,2021-10-03,173855
Turkey,2021-10-04,411865
Turkey,2021-10-05,332665
Turkey,2021-10-06,312875
Turkey,2021-10-07,283112
Turkey,2021-10-08,363453
Turkey,2021-10-09,187589
Turkey,2021-10-10,135057
Turkey,2021-10-11,306217
Turkey,2021-10-12,274468
Turkey,2021-10-13,242206
Turkey,2021-10-14,234957
Turkey,2021-10-15,291276
Turkey,2021-10-16,152703
Turkey,2021-10-17,109276
Turkey,2021-10-18,236122
Turkey,2021-10-19,218058
Turkey,2021-10-20,194818
Turkey,2021-10-21,187264
Turkey,2021-10-22,232925
Turkey,2021-10-23,123898
Turkey,2021-10-24,91115
Turkey,2021-10-25,224799
Turkey,2021-10-26,194083
Turkey,2021-10-27,187267
Turkey,2021-10-28,161935
Turkey,2021-10-29,99423
Turkey,2021-10-30,86994
Turkey,2021-10-31,70738
Turkey,2021-11-01,205283
Turkey,2021-11-02,177263
Turkey,2021-11-03,167832
Turkey,2021-11-04,177095
Turkey,2021-11-05,214996
Turkey,2021-11-06,88300
Turkey,2021-11-07,66812
Turkey,2021-11-08,183785
Turkey,2021-11-09,161504
Turkey,2021-11-10,143025
Turkey,2021-11-11,163056
Turkey,2021-11-12,189268
Turkey,2021-11-13,83507
Turkey,2021-11-14,64358
Turkey,2021-11-15,192645
Turkey,2021-11-16,168125
Turkey,2021-11-17,155265
Turkey,2021-11-18,146728
Turkey,2021-11-19,170669
Turkey,2021-11-20,71817
Turkey,2021-11-21,55435
Turkey,2021-11-22,146153
Turkey,2021-11-23,128231
Turkey,2021-11-24,123972
Turkey,2021-11-25,118858
Turkey,2021-11-26,142772
Turkey,2021-11-27,70720
Turkey,2021-11-28,56073
Turkey,2021-11-29,147131
Turkey,2021-11-30,129022
Turkey,2021-12-01,126162
Turkey,2021-12-02,124040
Turkey,2021-12-03,147820
Turkey,2021-12-04,68867
Turkey,2021-12-05,52898
Turkey,2021-12-06,131990
Turkey,2021-12-07,118362
Turkey,2021-12-08,116058
Turkey,2021-12-09,117178
Turkey,2021-12-10,138702
Turkey,2021-12-11,67812
Turkey,2021-12-12,55111
Turkey,2021-12-13,148382
Turkey,2021-12-14,131256
Turkey,2021-12-15,101838
Turkey,2021-12-16,356339
Turkey,2021-12-17,751315
Turkey,2021-12-18,480568
Turkey,2021-12-19,433342
Turkey,2021-12-20,853834
Turkey,2021-12-21,848947
Turkey,2021-12-22,804231
Turkey,2021-12-23,719425
Turkey,2021-12-24,709587
Turkey,2021-12-25,354541
Turkey,2021-12-26,305630
Turkey,2021-12-27,677959
Turkey,2021-12-28,639663
Turkey,2021-12-29,599349
Turkey,2021-12-30,562917
Turkey,2021-12-31,511231
Turkey,2022-01-01,284470
Turkey,2022-01-02,284540
Turkey,2022-01-03,682699
Turkey,2022-01-06,668194
Turkey,2022-01-07,754791
Turkey,2022-01-08,379883
Turkey,2022-01-09,283107
Turkey,2022-01-10,617838
Turkey,2022-01-11,529282
Turkey,2022-01-12,463675
Turkey,2022-01-13,434483
Turkey,2022-01-14,500242
Turkey,2022-01-15,245261
Turkey,2022-01-16,158367
Turkey,2022-01-17,348221
Turkey,2022-01-18,287228
Turkey,2022-01-19,221922
Turkey,2022-01-20,223673
Turkey,2022-01-21,245141
Turkey,2022-01-22,109291
Turkey,2022-01-23,77888
Turkey,2022-01-24,195206
Turkey,2022-01-25,159360
Turkey,2022-01-26,154211
Turkey,2022-01-27,164628
Turkey,2022-01-28,195229
Turkey,2022-01-29,91615
Turkey,2022-01-30,74716
Turkey,2022-01-31,203273
Turkey,2022-02-01,189781
Turkey,2022-02-02,177387
Turkey,2022-02-03,173739
Turkey,2022-02-04,212771
Turkey,2022-02-05,97925
Turkey,2022-02-06,76653
Turkey,2022-02-07,215592
Turkey,2022-02-08,178297
Turkey,2022-02-09,175050
Turkey,2022-02-10,166435
Turkey,2022-02-11,200514
Turkey,2022-02-12,95002
Turkey,2022-02-13,66184
Turkey,2022-02-14,166247
Turkey,2022-02-15,153516
Turkey,2022-02-16,149679
Turkey,2022-02-17,122813
Turkey,2022-02-18,130818
Turkey,2022-02-19,69337
Turkey,2022-02-20,50627
Turkey,2022-02-21,149463
Turkey,2022-02-22,128749
Turkey,2022-02-23,115527
Turkey,2022-02-24,100316
Turkey,2022-02-25,109990
Turkey,2022-02-26,49090
Turkey,2022-02-27,34150
Turkey,2022-02-28,94190
Turkey,2022-03-01,87858
Turkey,2022-03-02,82394
Turkey,2022-03-03,68439
Turkey,2022-03-04,73023
Turkey,2022-03-05,29047
Turkey,2022-03-06,17784
Turkey,2022-03-07,58001
Turkey,2022-03-08,49703
Turkey,2022-03-09,46597
Turkey,2022-03-10,38591
Turkey,2022-03-11,39126
Turkey,2022-03-12,13257
Turkey,2022-03-13,8524
Turkey,2022-03-14,29930
Turkey,2022-03-15,30187
Turkey,2022-03-16,32224
Turkey,2022-03-17,41658
Turkey,2022-03-18,43960
Turkey,2022-03-19,13766
Turkey,2022-03-20,10874
Turkey,2022-03-21,56475
Turkey,2022-03-22,58798
Turkey,2022-03-23,57148
Turkey,2022-03-24,56890
Turkey,2022-03-25,58045
Turkey,2022-03-26,17378
Turkey,2022-03-27,11255
Turkey,2022-03-28,60967
Turkey,2022-03-29,58382
Turkey,2022-03-30,58579
Turkey,2022-03-31,54891
Turkey,2022-04-04,27289
Turkey,2022-04-05,24878
Turkey,2022-04-06,25391
Turkey,2022-04-07,23928
Turkey,2022-04-08,26196
Turkey,2022-04-09,8278
Turkey,2022-04-10,5061
Turkey,2022-04-11,23908
Turkey,2022-04-12,22490
Turkey,2022-04-13,22330
Turkey,2022-04-14,21089
Turkey,2022-04-18,18336
Turkey,2022-04-19,18189
Turkey,2022-04-20,17111
Turkey,2022-04-21,16091
Turkey,2022-04-24,3019
Turkey,2022-04-25,15360
Turkey,2022-04-26,14236
Turkey,2022-04-27,14243
Turkey,2022-04-28,12586
Turkey,2022-04-29,12601
Turkey,2022-04-30,3390
Turkey,2022-05-01,1157
Turkey,2022-05-02,1577
Turkey,2022-05-03,1743
Turkey,2022-05-04,2271
Turkey,2022-05-05,14748
Turkey,2022-05-06,15887
Turkey,2022-05-07,4161
Turkey,2022-05-08,2193
Turkey,2022-05-09,17828
Turkey,2022-05-10,16632
Turkey,2022-05-11,15284
Turkey,2022-05-12,14133
Turkey,2022-05-13,14569
Turkey,2022-05-14,2761
Turkey,2022-05-15,1927
Turkey,2022-05-16,12793
Turkey,2022-05-17,11838
Turkey,2022-05-18,10868
Turkey,2022-05-19,2398
Turkey,2022-05-22,1257
Turkey,2022-05-23,9113
Turkey,2022-05-24,9317
Turkey,2022-05-25,8136
Turkey,2022-05-26,6347
Turkey,2022-05-27,6372
Turkey,2022-05-28,1944
Turkey,2022-05-29,1098
Turkey,2022-05-30,7278
Turkey,2022-05-31,6773
Turkey,2022-06-14,3851
Turkey,2022-06-15,4050
Turkey,2022-06-16,3167
Turkey,2022-06-17,3489
Turkey,2022-06-18,843
Turkey,2022-06-19,399
Turkey,2022-06-20,3404
Turkey,2022-06-21,3061
Turkey,2022-06-22,3382
Turkey,2022-06-23,3081
Turkey,2022-06-24,3269
Turkey,2022-06-25,800
Turkey,2022-06-28,3429
Turkey,2022-06-29,3412
Turkey,2022-06-30,3362
Turkey,2022-07-03,642
Turkey,2022-07-04,5279
Turkey,2022-07-05,5192
Turkey,2022-07-06,7089
Turkey,2022-07-07,5436
Turkey,2022-07-10,14190
Turkey,2022-07-11,60063
Turkey,2022-07-12,84501
Turkey,2022-07-13,97202
Turkey,2022-07-14,100822
Turkey,2022-07-15,91038
Turkey,2022-07-16,67710
Turkey,2022-07-17,57798
Turkey,2022-07-18,168679
Turkey,2022-07-19,200083
Turkey,2022-07-20,213084
Turkey,2022-07-21,203132
Turkey,2022-07-22,220522
Turkey,2022-07-23,70469
Turkey,2022-07-24,52721
Turkey,2022-07-25,209656
Turkey,2022-07-26,191387
Turkey,2022-07-27,178337
Turkey,2022-07-28,159017
Turkey,2022-07-29,151413
Turkey,2022-07-30,43060
Turkey,2022-07-31,34176
Turkey,2022-08-01,132587
Turkey,2022-08-02,118224
Turkey,2022-08-03,111510
Turkey,2022-08-04,98287
Turkey,2022-08-05,98876
Turkey,2022-08-06,25077
Turkey,2022-08-07,18418
Turkey,2022-08-08,88689
Turkey,2022-08-09,78914
Turkey,2022-08-10,76573
Turkey,2022-08-11,72068
Turkey,2022-08-12,73415
Turkey,2022-08-13,18125
Turkey,2022-08-14,11825
Turkey,2022-08-15,57499
Turkey,2022-08-16,51163
Turkey,2022-08-17,46679
Turkey,2022-08-18,41509
Turkey,2022-08-19,37556
Turkey,2022-08-20,8749
Turkey,2022-08-21,6347
Turkey,2022-08-22,33972
Turkey,2022-08-23,32684
Turkey,2022-08-24,30083
Turkey,2022-08-25,25724
Turkey,2022-08-26,26369
Turkey,2022-08-27,6017
Turkey,2022-08-28,3858
Turkey,2022-08-29,23339
Turkey,2022-08-30,4698
Turkey,2022-08-31,21604
Turkey,2022-09-01,20308
Turkey,2022-09-02,19858
Turkey,2022-09-03,5578
Turkey,2022-09-04,3136
Turkey,2022-09-05,17945
Turkey,2022-09-06,16829
Turkey,2022-09-07,15949
Turkey,2022-09-08,15378
Turkey,2022-09-09,14473
Turkey,2022-09-10,3672
Turkey,2022-09-11,2194
Turkey,2022-09-12,12439
Turkey,2022-09-13,12244
Turkey,2022-09-14,12311
Turkey,2022-09-15,10904
Turkey,2022-09-16,10299
Turkey,2022-09-17,2898
Turkey,2022-09-18,1833
Turkey,2022-09-19,11431
Turkey,2022-09-20,10124
Turkey,2022-09-21,10247
Turkey,2022-09-22,9335
Turkey,2022-09-23,9708
Turkey,2022-09-24,2847
Turkey,2022-09-25,1589
Turkey,2022-09-26,10254
Turkey,2022-09-27,9605
Turkey,2022-09-28,10751
Turkey,2022-09-29,10154
Turkey,2022-09-30,10195
Turkey,2022-10-01,2258
Turkey,2022-10-02,1308
Turkey,2022-10-03,10242
Turkey,2022-10-04,9466
Turkey,2022-10-05,9175
Turkey,2022-10-06,7901
Turkey,2022-10-07,7916
Turkey,2022-10-08,2011
Turkey,2022-10-09,1226
Turkey,2022-10-10,8039
Turkey,2022-10-11,6908
Turkey,2022-10-14,6670
Turkey,2022-10-15,1598
Turkey,2022-10-16,1037
Turkey,2022-10-17,7318
Turkey,2022-10-18,6781
Turkey,2022-10-19,6090
Turkey,2022-10-20,5756
Turkey,2022-10-21,6064
Turkey,2022-10-22,1251
Turkey,2022-10-23,855
Turkey,2022-10-24,5955
Turkey,2022-10-25,5376
Turkey,2022-10-26,5132
Turkey,2022-10-27,5192
Turkey,2022-10-28,3280
Turkey,2022-10-29,790
Turkey,2022-11-01,5221
Uganda,2021-03-13,200
Uganda,2021-03-16,1843
Uganda,2021-03-17,3236
Uganda,2021-03-18,5107
Uganda,2021-03-19,4516
Uganda,2021-03-20,1465
Uganda,2021-03-21,4519
Uganda,2021-03-22,2333
Uganda,2021-03-23,6666
Uganda,2021-03-24,13918
Uganda,2021-03-25,220
Uganda,2021-03-28,9562
Uganda,2021-03-29,11135
Uganda,2021-03-30,9360
Uganda,2021-04-05,8430
Uganda,2021-04-06,5961
Uganda,2021-04-07,19466
Uganda,2021-04-08,12978
Uganda,2021-04-11,8440
Uganda,2021-04-12,7890
Uganda,2021-04-13,9409
Uganda,2021-04-14,14185
Uganda,2021-04-17,4823
Uganda,2021-04-18,7103
Uganda,2021-04-19,6322
Uganda,2021-04-20,7623
Uganda,2021-04-21,14755
Uganda,2021-04-27,17320
Uganda,2021-04-28,8727
Uganda,2021-05-02,2212
Uganda,2021-05-03,22763
Uganda,2021-05-04,10701
Uganda,2021-05-05,11741
Uganda,2021-05-06,5122
Uganda,2021-05-07,3659
Uganda,2021-05-08,3941
Uganda,2021-05-09,5226
Uganda,2021-05-12,4738
Uganda,2021-05-17,13401
Uganda,2021-05-22,6551
Uganda,2021-05-23,17315
Uganda,2021-05-24,10916
Uganda,2021-05-27,11873
Uganda,2021-05-30,51433
Uganda,2021-05-31,25038
Uganda,2021-06-01,4689
Uganda,2021-06-02,29542
Uganda,2021-06-13,17637
Uganda,2021-06-14,2332
Uganda,2021-06-15,5989
Uganda,2021-06-16,9541
Uganda,2021-06-20,3125
Uganda,2021-06-23,1410
Uganda,2021-06-27,211
Uganda,2021-06-28,1582
Uganda,2021-06-29,5620
Uganda,2021-07-04,31058
Uganda,2021-07-13,5439
Uganda,2021-07-19,14279
Uganda,2021-07-22,4105
Uganda,2021-08-21,134275
Ukraine,2021-02-25,1179
Ukraine,2021-02-26,1713
Ukraine,2021-02-27,90
Ukraine,2021-03-02,1983
Ukraine,2021-03-03,2680
Ukraine,2021-03-04,2913
Ukraine,2021-03-05,3277
Ukraine,2021-03-06,1279
Ukraine,2021-03-07,910
Ukraine,2021-03-08,1171
Ukraine,2021-03-09,4362
Ukraine,2021-03-10,5898
Ukraine,2021-03-11,8859
Ukraine,2021-03-12,9304
Ukraine,2021-03-13,3596
Ukraine,2021-03-14,2018
Ukraine,2021-03-15,8928
Ukraine,2021-03-16,9840
Ukraine,2021-03-17,9832
Ukraine,2021-03-18,10959
Ukraine,2021-03-19,11628
Ukraine,2021-03-20,3968
Ukraine,2021-03-21,2715
Ukraine,2021-03-22,10904
Ukraine,2021-03-23,15097
Ukraine,2021-03-24,18561
Ukraine,2021-03-25,18738
Ukraine,2021-03-26,17939
Ukraine,2021-03-27,4616
Ukraine,2021-03-28,1585
Ukraine,2021-03-29,14433
Ukraine,2021-03-30,18668
Ukraine,2021-03-31,17170
Ukraine,2021-04-01,19097
Ukraine,2021-04-02,18814
Ukraine,2021-04-03,3919
Ukraine,2021-04-04,1258
Ukraine,2021-04-05,12856
Ukraine,2021-04-06,15585
Ukraine,2021-04-07,14313
Ukraine,2021-04-08,18569
Ukraine,2021-04-09,19858
Ukraine,2021-04-10,4048
Ukraine,2021-04-11,1216
Ukraine,2021-04-12,10135
Ukraine,2021-04-13,15152
Ukraine,2021-04-14,15744
Ukraine,2021-04-15,13520
Ukraine,2021-04-16,13044
Ukraine,2021-04-17,3333
Ukraine,2021-04-18,1453
Ukraine,2021-04-19,12144
Ukraine,2021-04-20,15042
Ukraine,2021-04-21,14044
Ukraine,2021-04-22,16169
Ukraine,2021-04-23,14339
Ukraine,2021-04-24,4531
Ukraine,2021-04-25,1114
Ukraine,2021-04-26,11100
Ukraine,2021-04-27,19590
Ukraine,2021-04-28,70469
Ukraine,2021-04-29,73376
Ukraine,2021-04-30,49985
Ukraine,2021-05-01,2661
Ukraine,2021-05-02,177
Ukraine,2021-05-03,919
Ukraine,2021-05-04,3425
Ukraine,2021-05-05,24494
Ukraine,2021-05-06,37967
Ukraine,2021-05-07,36046
Ukraine,2021-05-08,4843
Ukraine,2021-05-09,1004
Ukraine,2021-05-10,2194
Ukraine,2021-05-11,18264
Ukraine,2021-05-12,20386
Ukraine,2021-05-13,21587
Ukraine,2021-05-14,23638
Ukraine,2021-05-15,6164
Ukraine,2021-05-16,2230
Ukraine,2021-05-17,17232
Ukraine,2021-05-18,19088
Ukraine,2021-05-19,17943
Ukraine,2021-05-20,18913
Ukraine,2021-05-21,17583
Ukraine,2021-05-22,3503
Ukraine,2021-05-23,1325
Ukraine,2021-05-24,14056
Ukraine,2021-05-25,16387
Ukraine,2021-05-26,15131
Ukraine,2021-05-27,16293
Ukraine,2021-05-28,16815
Ukraine,2021-05-29,8592
Ukraine,2021-05-30,6168
Ukraine,2021-05-31,13937
Ukraine,2021-06-01,18884
Ukraine,2021-06-02,34481
Ukraine,2021-06-03,50840
Ukraine,2021-06-04,57440
Ukraine,2021-06-05,40101
Ukraine,2021-06-06,24860
Ukraine,2021-06-07,48161
Ukraine,2021-06-08,53161
Ukraine,2021-06-09,55573
Ukraine,2021-06-10,54329
Ukraine,2021-06-11,62062
Ukraine,2021-06-12,34870
Ukraine,2021-06-13,22219
Ukraine,2021-06-14,50057
Ukraine,2021-06-15,62591
Ukraine,2021-06-16,76538
Ukraine,2021-06-17,81713
Ukraine,2021-06-18,67101
Ukraine,2021-06-19,25603
Ukraine,2021-06-20,4390
Ukraine,2021-06-21,8966
Ukraine,2021-06-22,53786
Ukraine,2021-06-23,79925
Ukraine,2021-06-24,96176
Ukraine,2021-06-25,97130
Ukraine,2021-06-26,43660
Ukraine,2021-06-27,18631
Ukraine,2021-06-28,17065
Ukraine,2021-06-29,81637
Ukraine,2021-06-30,93186
Ukraine,2021-07-01,90959
Ukraine,2021-07-02,94547
Ukraine,2021-07-03,38857
Ukraine,2021-07-04,24363
Ukraine,2021-07-05,73234
Ukraine,2021-07-06,93554
Ukraine,2021-07-07,104680
Ukraine,2021-07-08,109160
Ukraine,2021-07-09,114660
Ukraine,2021-07-10,42308
Ukraine,2021-07-11,26356
Ukraine,2021-07-12,83177
Ukraine,2021-07-13,101246
Ukraine,2021-07-14,108759
Ukraine,2021-07-15,117376
Ukraine,2021-07-16,111150
Ukraine,2021-07-17,50435
Ukraine,2021-07-18,37173
Ukraine,2021-07-19,81015
Ukraine,2021-07-20,100003
Ukraine,2021-07-21,120090
Ukraine,2021-07-22,139441
Ukraine,2021-07-23,152675
Ukraine,2021-07-24,71571
Ukraine,2021-07-25,49057
Ukraine,2021-07-26,126096
Ukraine,2021-07-27,143328
Ukraine,2021-07-28,143947
Ukraine,2021-07-29,150253
Ukraine,2021-07-30,150080
Ukraine,2021-07-31,68499
Ukraine,2021-08-01,38080
Ukraine,2021-08-02,125161
Ukraine,2021-08-03,153258
Ukraine,2021-08-04,159121
Ukraine,2021-08-05,167383
Ukraine,2021-08-06,170602
Ukraine,2021-08-07,78965
Ukraine,2021-08-08,51445
Ukraine,2021-08-09,140008
Ukraine,2021-08-10,167673
Ukraine,2021-08-11,162049
Ukraine,2021-08-12,163310
Ukraine,2021-08-13,161792
Ukraine,2021-08-14,76148
Ukraine,2021-08-15,51068
Ukraine,2021-08-16,123637
Ukraine,2021-08-17,118594
Ukraine,2021-08-18,120004
Ukraine,2021-08-19,129027
Ukraine,2021-08-20,147118
Ukraine,2021-08-21,66173
Ukraine,2021-08-22,42715
Ukraine,2021-08-23,71427
Ukraine,2021-08-24,20739
Ukraine,2021-08-25,162410
Ukraine,2021-08-26,173435
Ukraine,2021-08-27,166551
Ukraine,2021-08-28,87567
Ukraine,2021-08-29,41477
Ukraine,2021-08-30,150482
Ukraine,2021-08-31,157049
Ukraine,2021-09-01,119022
Ukraine,2021-09-02,152772
Ukraine,2021-09-03,167489
Ukraine,2021-09-04,69260
Ukraine,2021-09-05,41787
Ukraine,2021-09-06,133922
Ukraine,2021-09-07,149618
Ukraine,2021-09-08,161169
Ukraine,2021-09-09,173615
Ukraine,2021-09-10,183527
Ukraine,2021-09-11,74444
Ukraine,2021-09-12,45148
Ukraine,2021-09-13,135223
Ukraine,2021-09-14,141796
Ukraine,2021-09-15,118786
Ukraine,2021-09-16,122906
Ukraine,2021-09-17,132559
Ukraine,2021-09-18,58605
Ukraine,2021-09-19,36029
Ukraine,2021-09-20,108736
Ukraine,2021-09-21,116005
Ukraine,2021-09-22,144768
Ukraine,2021-09-23,153628
Ukraine,2021-09-24,159004
Ukraine,2021-09-25,64221
Ukraine,2021-09-26,37153
Ukraine,2021-09-27,119378
Ukraine,2021-09-28,132246
Ukraine,2021-09-29,126003
Ukraine,2021-09-30,129533
Ukraine,2021-10-01,128070
Ukraine,2021-10-02,52990
Ukraine,2021-10-03,33924
Ukraine,2021-10-04,100331
Ukraine,2021-10-05,117234
Ukraine,2021-10-06,122298
Ukraine,2021-10-07,127685
Ukraine,2021-10-08,148735
Ukraine,2021-10-09,66053
Ukraine,2021-10-10,39060
Ukraine,2021-10-11,123230
Ukraine,2021-10-12,152703
Ukraine,2021-10-13,164387
Ukraine,2021-10-14,34897
Ukraine,2021-10-15,148438
Ukraine,2021-10-16,82800
Ukraine,2021-10-17,55897
Ukraine,2021-10-18,193069
Ukraine,2021-10-19,226587
Ukraine,2021-10-20,251254
Ukraine,2021-10-21,269666
Ukraine,2021-10-22,289468
Ukraine,2021-10-23,177730
Ukraine,2021-10-24,101331
Ukraine,2021-10-25,254920
Ukraine,2021-10-26,291293
Ukraine,2021-10-27,291985
Ukraine,2021-10-28,289241
Ukraine,2021-10-29,317209
Ukraine,2021-10-30,177765
Ukraine,2021-10-31,117818
Ukraine,2021-11-01,273307
Ukraine,2021-11-02,310439
Ukraine,2021-11-03,299272
Ukraine,2021-11-04,270320
Ukraine,2021-11-05,278917
Ukraine,2021-11-06,131406
Ukraine,2021-11-07,85083
Ukraine,2021-11-08,240440
Ukraine,2021-11-09,267401
Ukraine,2021-11-10,277097
Ukraine,2021-11-11,279136
Ukraine,2021-11-12,299854
Ukraine,2021-11-13,145241
Ukraine,2021-11-14,97373
Ukraine,2021-11-15,268088
Ukraine,2021-11-16,294855
Ukraine,2021-11-17,297832
Ukraine,2021-11-18,294320
Ukraine,2021-11-19,311316
Ukraine,2021-11-20,152321
Ukraine,2021-11-21,99826
Ukraine,2021-11-22,270258
Ukraine,2021-11-23,286121
Ukraine,2021-11-24,275319
Ukraine,2021-11-25,273875
Ukraine,2021-11-26,279776
Ukraine,2021-11-27,139476
Ukraine,2021-11-28,93970
Ukraine,2021-11-29,226059
Ukraine,2021-11-30,233471
Ukraine,2021-12-01,205088
Ukraine,2021-12-02,206710
Ukraine,2021-12-03,216129
Ukraine,2021-12-04,112657
Ukraine,2021-12-05,70797
Ukraine,2021-12-06,188758
Ukraine,2021-12-07,199765
Ukraine,2021-12-08,178796
Ukraine,2021-12-09,157728
Ukraine,2021-12-10,168359
Ukraine,2021-12-11,83256
Ukraine,2021-12-12,53291
Ukraine,2021-12-13,129742
Ukraine,2021-12-14,142921
Ukraine,2021-12-15,142926
Ukraine,2021-12-16,132991
Ukraine,2021-12-17,136962
Ukraine,2021-12-18,62686
Ukraine,2021-12-19,36027
Ukraine,2021-12-20,110740
Ukraine,2021-12-21,119129
Ukraine,2021-12-22,117443
Ukraine,2021-12-23,113882
Ukraine,2021-12-24,117222
Ukraine,2021-12-25,28258
Ukraine,2021-12-26,29476
Ukraine,2021-12-27,46024
Ukraine,2021-12-28,131129
Ukraine,2021-12-29,117042
Ukraine,2021-12-30,101705
Ukraine,2021-12-31,52166
Ukraine,2022-01-04,102478
Ukraine,2022-01-05,104844
Ukraine,2022-01-06,71841
Ukraine,2022-01-09,20376
Ukraine,2022-01-10,96385
Ukraine,2022-01-11,106362
Ukraine,2022-01-12,102580
Ukraine,2022-01-13,92835
Ukraine,2022-01-14,90817
Ukraine,2022-01-15,39769
Ukraine,2022-01-16,23286
Ukraine,2022-01-17,80921
Ukraine,2022-01-18,85177
Ukraine,2022-01-19,74759
Ukraine,2022-01-20,86146
Ukraine,2022-01-21,91310
Ukraine,2022-01-22,38861
Ukraine,2022-01-23,22541
Ukraine,2022-01-24,69546
Ukraine,2022-01-25,81736
Ukraine,2022-01-26,82360
Ukraine,2022-01-27,81098
Ukraine,2022-01-28,78564
Ukraine,2022-01-29,34202
Ukraine,2022-01-30,20983
Ukraine,2022-01-31,65655
Ukraine,2022-02-01,74592
Ukraine,2022-02-02,73195
Ukraine,2022-02-03,75304
Ukraine,2022-02-04,76350
Ukraine,2022-02-05,34305
Ukraine,2022-02-06,18626
Ukraine,2022-02-07,63919
Ukraine,2022-02-08,72007
Ukraine,2022-02-09,70678
Ukraine,2022-02-10,72255
Ukraine,2022-02-11,74038
Ukraine,2022-02-12,36453
Ukraine,2022-02-13,18938
Ukraine,2022-02-14,59170
Ukraine,2022-02-15,65805
Ukraine,2022-02-16,66082
Ukraine,2022-02-17,65089
Ukraine,2022-02-18,67636
Ukraine,2022-02-19,29528
Ukraine,2022-02-20,17172
Ukraine,2022-02-21,56726
Ukraine,2022-02-22,62935
United Arab Emirates,2021-01-08,53859
United Arab Emirates,2021-01-09,78793
United Arab Emirates,2021-01-10,66219
United Arab Emirates,2021-01-11,80683
United Arab Emirates,2021-01-12,108401
United Arab Emirates,2021-01-13,118928
United Arab Emirates,2021-01-14,133253
United Arab Emirates,2021-01-15,138154
United Arab Emirates,2021-01-16,131939
United Arab Emirates,2021-01-17,84852
United Arab Emirates,2021-01-18,88743
United Arab Emirates,2021-01-19,93846
United Arab Emirates,2021-01-20,95783
United Arab Emirates,2021-01-21,84919
United Arab Emirates,2021-01-22,93004
United Arab Emirates,2021-01-23,87720
United Arab Emirates,2021-01-24,60991
United Arab Emirates,2021-01-25,83302
United Arab Emirates,2021-01-26,106589
United Arab Emirates,2021-01-27,86770
United Arab Emirates,2021-01-28,104200
United Arab Emirates,2021-01-29,137956
United Arab Emirates,2021-01-30,107561
United Arab Emirates,2021-01-31,220000
United Arab Emirates,2021-02-01,106615
United Arab Emirates,2021-02-02,123740
United Arab Emirates,2021-02-03,127074
United Arab Emirates,2021-02-04,157783
United Arab Emirates,2021-02-05,158786
United Arab Emirates,2021-02-06,193187
United Arab Emirates,2021-02-07,112521
United Arab Emirates,2021-02-08,99781
United Arab Emirates,2021-02-09,113495
United Arab Emirates,2021-02-10,157514
United Arab Emirates,2021-02-11,107550
United Arab Emirates,2021-02-12,109587
United Arab Emirates,2021-02-13,103469
United Arab Emirates,2021-02-14,49967
United Arab Emirates,2021-02-15,31604
United Arab Emirates,2021-02-16,111890
United Arab Emirates,2021-02-17,85681
United Arab Emirates,2021-02-18,89324
United Arab Emirates,2021-02-19,93101
United Arab Emirates,2021-02-20,86560
United Arab Emirates,2021-02-21,951
United Arab Emirates,2021-02-22,3451
United Arab Emirates,2021-02-23,110471
United Arab Emirates,2021-02-24,93199
United Arab Emirates,2021-02-25,84573
United Arab Emirates,2021-02-26,87263
United Arab Emirates,2021-02-27,81790
United Arab Emirates,2021-02-28,5372
United Arab Emirates,2021-03-01,7956
United Arab Emirates,2021-03-02,66539
United Arab Emirates,2021-03-03,73374
United Arab Emirates,2021-03-04,35674
United Arab Emirates,2021-03-05,31312
United Arab Emirates,2021-03-06,30544
United Arab Emirates,2021-03-07,7149
United Arab Emirates,2021-03-08,14742
United Arab Emirates,2021-03-09,37460
United Arab Emirates,2021-03-10,42650
United Arab Emirates,2021-03-11,39489
United Arab Emirates,2021-03-12,55537
United Arab Emirates,2021-03-13,53836
United Arab Emirates,2021-03-14,24189
United Arab Emirates,2021-03-15,37969
United Arab Emirates,2021-03-16,89746
United Arab Emirates,2021-03-17,161742
United Arab Emirates,2021-03-18,150097
United Arab Emirates,2021-03-19,143680
United Arab Emirates,2021-03-20,56910
United Arab Emirates,2021-03-21,117712
United Arab Emirates,2021-03-22,75957
United Arab Emirates,2021-03-23,103156
United Arab Emirates,2021-03-24,125447
United Arab Emirates,2021-03-25,127047
United Arab Emirates,2021-03-26,69142
United Arab Emirates,2021-03-27,160165
United Arab Emirates,2021-03-28,122069
United Arab Emirates,2021-03-29,52090
United Arab Emirates,2021-03-30,86942
United Arab Emirates,2021-03-31,87686
United Arab Emirates,2021-04-01,82833
United Arab Emirates,2021-04-02,100080
United Arab Emirates,2021-04-03,67909
United Arab Emirates,2021-04-04,19688
United Arab Emirates,2021-04-05,17743
United Arab Emirates,2021-04-06,62781
United Arab Emirates,2021-04-07,47570
United Arab Emirates,2021-04-08,182498
United Arab Emirates,2021-04-09,33972
United Arab Emirates,2021-04-10,51471
United Arab Emirates,2021-04-11,30430
United Arab Emirates,2021-04-12,32479
United Arab Emirates,2021-04-13,118805
United Arab Emirates,2021-04-14,138734
United Arab Emirates,2021-04-15,91882
United Arab Emirates,2021-04-16,102340
