"COVID-19 doses (daily, no outliers)",Daily new confirmed deaths due to COVID-19 (no outliers)
54323.887,932.76874
54323.887,2487.3833
54323.887,310.92291
54323.887,1243.6916999999999
28729.557,3420.152
28729.557,5285.6896
28729.557,932.76874
28729.557,932.76874
28729.557,1865.5375
28729.557,2176.4602999999997
28673.566,2176.4602999999997
28673.566,3420.152
127.78968,7462.15
127.78968,1243.6916999999999
127.78968,1554.6145999999999
127.78968,621.8458300000001
127.78968,3731.075
127.78968,621.8458300000001
237.34525,3731.075
65.34524,15546.146
216.34525,1865.5375
233.34525,1243.6916999999999
183.34525,1243.6916999999999
150.34525,932.76874
416.34525,310.92291
111.34524,2487.3833
52.345238,2487.3833
149.84525,932.76874
149.84525,932.76874
381.34525,932.76874
247.34525,621.8458300000001
281.34525,932.76874
181.34525,5285.6896
50.0,932.76874
135.0,932.76874
187.0,621.8458300000001
251.5,310.92291
124.5,310.92291
49.5,2798.3063
107.5,310.92291
62.0,932.76874
326.0,310.92291
265.0,621.8458300000001
271.75,310.92291
464.75,932.76874
675.75,932.76874
301.75,4352.920700000001
128.0,0.0
118.0,932.76874
411.0,932.76874
206.33333,310.92291
292.33334,310.92291
110.333336,932.76874
75.0,621.8458300000001
46.0,310.92291
92.0,1243.6916999999999
264.75,310.92291
397.75,310.92291
1507.4166,932.76874
1507.4166,1243.6916999999999
1522.6666,2487.3833
283.0,621.8458300000001
3327.5,310.92291
1633.5,621.8458300000001
1070.6666,621.8458300000001
965.6667,310.92291
949.6667,310.92291
610.5,7151.227
54.5,621.8458300000001
868.0,1554.6145999999999
888.0,310.92291
955.3333,1554.6145999999999
944.3333,932.76874
434.33334,621.8458300000001
114.0,3109.2293
45.0,621.8458300000001
241.0,932.76874
153.0,0.0
146.33333,1554.6145999999999
481.33334,621.8458300000001
821.3333,932.76874
1592.0,621.8458300000001
1553.0,310.92291
2854.0,0.0
2334.0,621.8458300000001
3138.0,310.92291
4423.0,1243.6916999999999
5272.0,310.92291
6210.0,1243.6916999999999
1426.0,621.8458300000001
9245.0,932.76874
10746.0,621.8458300000001
8651.333,1865.5375
5960.3335,621.8458300000001
6041.3335,621.8458300000001
6266.0,1243.6916999999999
1968.0,310.92291
3091.0,0.0
12767.0,0.0
8178.6665,932.76874
2191.6667,1243.6916999999999
720.6667,1243.6916999999999
1308.0,310.92291
2848.0,0.0
2118.0,1243.6916999999999
2561.0,621.8458300000001
403.6,621.8458300000001
384.6,932.76874
394.6,310.92291
412.6,310.92291
392.6,0.0
406.57144,310.92291
408.57144,621.8458300000001
411.57144,621.8458300000001
404.57144,0.0
422.57144,932.76874
410.57144,310.92291
401.57144,0.0
968.0,621.8458300000001
987.0,310.92291
1797.0,621.8458300000001
1789.0,310.92291
1800.0,621.8458300000001
1990.0,310.92291
7555.0,0.0
2614.0,932.76874
2921.0,0.0
397.66666,310.92291
382.66666,0.0
390.66666,0.0
47.5,0.0
29.5,310.92291
34.2,0.0
20.2,0.0
23.2,310.92291
12.2,310.92291
19.2,310.92291
63.0,0.0
596.1667,621.8458300000001
583.1667,1243.6916999999999
586.1667,932.76874
597.1667,0.0
591.1667,621.8458300000001
613.1667,310.92291
1731.0,0.0
1720.0,0.0
1966.0,310.92291
318.8,621.8458300000001
329.63333,621.8458300000001
329.63333,1865.5375
329.63333,310.92291
329.63333,0.0
38.833332,0.0
21.404762,310.92291
21.571428,0.0
30.571428,0.0
19.571428,310.92291
22.571428,0.0
39.57143,0.0
10.571428,0.0
20.6,0.0
57.6,310.92291
31.6,310.92291
15.6,621.8458300000001
25.6,310.92291
12.5,0.0
12.5,1243.6916999999999
14.5,0.0
9.5,0.0
25.333334,0.0
15.333333,0.0
13.333333,310.92291
16.0,0.0
10.0,0.0
7.25,0.0
12.25,0.0
4.25,0.0
9.25,0.0
34.25,310.92291
5.25,0.0
4.25,621.8458300000001
11.25,0.0
7.25,0.0
20.25,1243.6916999999999
8.25,0.0
22.25,0.0
16.444445,0.0
8.444445,310.92291
29.444445,0.0
14.444445,0.0
16.444445,0.0
16.444445,310.92291
20.444445,0.0
32.444443,0.0
3.4444444,0.0
16.0,0.0
11.0,0.0
11.0,0.0
7.0,0.0
11.0,0.0
5.0,0.0
2.0,0.0
12.0,0.0
12.0,0.0
11.0,0.0
11.0,0.0
15.0,0.0
5.0,0.0
7.5,0.0
7.5,0.0
7.0,0.0
8.0,310.92291
5.0,0.0
8.0,0.0
4.0,0.0
7.0,2487.3833
7.0,0.0
13.0,0.0
8.0,0.0
10.75,310.92291
10.75,0.0
10.75,0.0
10.75,0.0
11.0,0.0
5.0,0.0
6.0,0.0
13.0,0.0
10.0,0.0
12.0,0.0
7.0,2176.4602999999997
7.0,0.0
2.0,0.0
10.0,0.0
6.0,0.0
16.0,0.0
7.0,0.0
7.0,932.76874
348.0,0.0
451.0,0.0
145.0,0.0
210.0,0.0
430.0,0.0
498.0,0.0
362.0,0.0
443.0,0.0
79.0,0.0
724.0,0.0
900.0,0.0
705.0,0.0
682.0,0.0
132.0,0.0
968.0,0.0
924.0,0.0
923.0,0.0
932.0,0.0
127.0,0.0
1012.0,0.0
1159.0,0.0
1012.0,0.0
1016.0,0.0
195.0,0.0
514.0,0.0
1271.0,0.0
1468.0,0.0
1170.0,0.0
335.0,0.0
1895.0,0.0
1201.0,0.0
1814.0,0.0
1624.0,0.0
425.0,0.0
1445.0,0.0
1391.0,0.0
1311.0,0.0
1297.0,0.0
424.0,0.0
1344.0,0.0
1657.0,0.0
2051.0,0.0
1805.0,0.0
734.0,0.0
1442.0,0.0
2495.0,0.0
3417.0,0.0
2904.0,0.0
1274.0,0.0
3293.0,0.0
3086.0,0.0
3190.0,0.0
2853.0,0.0
1062.0,0.0
2464.0,0.0
2337.0,0.0
2326.0,0.0
2523.0,0.0
1381.0,0.0
2891.0,0.0
3085.0,0.0
3695.0,0.0
3430.0,0.0
3098.0,0.0
3831.0,0.0
4384.0,0.0
4825.0,0.0
4956.0,0.0
3381.0,0.0
6269.0,0.0
6172.0,0.0
5909.0,0.0
5689.0,0.0
4979.0,0.0
1207.0,0.0
3320.0,0.0
3115.0,0.0
3285.0,0.0
2369.0,0.0
2.0,3061305.8
1694.0,0.0
1418.0,0.0
4563.0,0.0
4944.0,0.0
4755.0,0.0
4383.0,0.0
6530.0,0.0
7015.0,0.0
7068.0,0.0
7003.0,0.0
6957.0,0.0
7189.0,0.0
7219.0,0.0
6987.0,0.0
7495.0,0.0
7539.0,0.0
5845.0,0.0
6713.0,0.0
5570.0,0.0
5535.0,0.0
4724.0,0.0
2.0,1530652.9
2867.0,0.0
2150.0,0.0
4486.0,0.0
5379.0,0.0
5368.0,0.0
5438.0,0.0
1.0,0.0
5480.0,0.0
5272.0,0.0
8600.0,0.0
8575.0,0.0
8552.0,0.0
7470.0,0.0
8494.0,0.0
7805.0,0.0
8707.0,0.0
8431.0,0.0
8145.0,0.0
1.0,0.0
6933.0,0.0
6012.0,0.0
7978.0,0.0
7796.0,0.0
6533.0,0.0
8642.0,0.0
7814.0,0.0
6456.0,0.0
6597.0,0.0
7289.0,0.0
7725.0,0.0
1.0,0.0
7280.0,0.0
7923.0,0.0
8939.0,0.0
8798.0,0.0
8618.0,0.0
8479.0,0.0
1.0,0.0
7755.0,0.0
7465.0,0.0
6135.0,0.0
4890.0,0.0
5012.0,0.0
5620.0,0.0
1.0,1530652.9
6217.0,0.0
5096.0,0.0
7573.0,0.0
6530.0,0.0
6243.0,0.0
6629.0,0.0
5330.0,0.0
4393.0,0.0
4335.0,0.0
5149.0,0.0
5496.0,0.0
2.0,4591958.5
6087.0,0.0
5032.0,0.0
3433.0,0.0
3768.0,0.0
3738.0,0.0
4672.0,0.0
4333.0,0.0
3549.0,0.0
3164.0,0.0
3064.0,0.0
3492.0,0.0
38.0,1530652.9
2830.0,0.0
2375.0,0.0
2187.0,0.0
1705.0,0.0
1784.0,0.0
2043.0,0.0
1460.0,0.0
1222.0,0.0
1268.0,0.0
1283.0,0.0
1249.0,0.0
105.0,1530652.9
1031.0,0.0
1324.0,0.0
1137.0,0.0
1020.0,0.0
1299.0,0.0
1107.0,0.0
1363.0,0.0
1007.0,0.0
1064.0,0.0
1287.0,0.0
854.0,0.0
89.0,3061305.8
898.0,0.0
1156.0,0.0
869.0,0.0
964.0,0.0
1132.0,0.0
994.0,0.0
34.0,0.0
80.0,0.0
1583.0,0.0
913.0,0.0
957.0,0.0
1375.0,0.0
370.0,0.0
119.0,4591958.5
143.0,0.0
1345.0,0.0
725.0,0.0
700.0,0.0
1002.0,0.0
931.0,0.0
84.0,0.0
712.0,0.0
2217.0,0.0
1383.0,0.0
1466.0,0.0
1967.0,0.0
874.0,0.0
52.0,1530652.9
526.0,0.0
1420.0,0.0
715.0,0.0
844.0,0.0
1362.0,0.0
979.0,0.0
6.0,4591958.5
83.0,0.0
1803.0,0.0
1086.0,0.0
1252.0,0.0
1435.0,0.0
1404.0,0.0
1800.0,0.0
1997.0,0.0
1771.0,0.0
2380.0,0.0
1282.0,0.0
37.0,7653264.0
1511.0,0.0
3219.0,0.0
3082.0,0.0
2819.0,0.0
3133.0,0.0
2064.0,0.0
3594.0,0.0
2919.0,0.0
2694.0,0.0
2877.0,0.0
1760.0,0.0
24.0,7653264.0
1541.0,0.0
2823.0,0.0
2188.0,0.0
2343.0,0.0
2528.0,0.0
2075.0,0.0
5.0,4591958.5
2252.0,0.0
2690.0,0.0
2869.0,0.0
3242.0,0.0
4348.0,0.0
2719.0,0.0
24.0,12245223.0
3071.0,0.0
4964.0,0.0
5184.0,0.0
5118.0,0.0
5504.0,0.0
2851.0,0.0
26.0,19898487.0
3330.0,0.0
7100.0,0.0
6062.0,0.0
6122.0,0.0
6678.0,0.0
3636.0,0.0
96.0,19898487.0
3913.0,0.0
6567.0,0.0
6725.0,0.0
6546.0,0.0
7649.0,0.0
4258.0,0.0
498.0,6122611.5
3888.0,0.0
7070.0,0.0
8024.0,0.0
8438.0,0.0
8856.0,0.0
4345.0,0.0
138.0,12245223.0
4344.0,0.0
8072.0,0.0
7655.0,0.0
7556.0,0.0
3838.0,0.0
17.0,0.0
62.0,9183917.0
4203.0,0.0
7863.0,0.0
7745.0,0.0
7131.0,0.0
4035.0,0.0
4449.0,0.0
8269.0,0.0
8247.0,0.0
8173.0,0.0
8704.0,0.0
4143.0,0.0
38.0,16837181.0
4984.0,0.0
9396.0,0.0
9167.0,0.0
9346.0,0.0
9893.0,0.0
4589.0,0.0
18.0,10714570.0
4488.0,0.0
8617.0,0.0
7897.0,0.0
7422.0,0.0
8030.0,0.0
4214.0,0.0
4576.0,0.0
3536.0,0.0
3735.0,0.0
4688.0,0.0
3098.0,0.0
2907.0,0.0
2714.0,0.0
2734.0,0.0
3527.0,0.0
2661.0,0.0
2580.0,0.0
1785.0,0.0
1851.0,0.0
2240.0,0.0
1522.0,0.0
1311.0,0.0
953.0,0.0
965.0,0.0
1039.0,0.0
1094.0,0.0
19.0,9183917.0
745.0,0.0
1008.0,0.0
654.0,0.0
904.0,0.0
1148.0,0.0
841.0,0.0
973.0,0.0
577.0,0.0
769.0,0.0
715.0,0.0
730.0,0.0
725.0,0.0
397.0,0.0
471.0,0.0
614.0,0.0
575.0,0.0
658.0,0.0
347.0,0.0
442.0,0.0
395.0,0.0
390.0,0.0
5.0,18367834.0
18.0,0.0
506.0,0.0
255.0,0.0
292.0,0.0
407.0,0.0
300.0,0.0
422.0,0.0
276.0,0.0
351.0,0.0
293.0,0.0
274.0,0.0
377.0,0.0
228.0,0.0
219.0,0.0
244.0,0.0
221.0,0.0
351.0,0.0
211.0,0.0
234.0,0.0
203.0,0.0
178.0,0.0
169.0,0.0
182.0,0.0
252.0,0.0
188.0,0.0
10.0,7653264.0
67.0,0.0
406.0,0.0
355.0,0.0
439.0,0.0
522.0,0.0
278.0,0.0
6.0,10714570.0
95.0,0.0
580.0,0.0
499.0,0.0
488.0,0.0
639.0,0.0
267.0,0.0
607.0,0.0
538.0,0.0
547.0,0.0
538.0,0.0
281.0,0.0
577.0,0.0
565.0,0.0
646.0,0.0
584.0,0.0
171.0,0.0
1.0,7653264.0
149.0,0.0
533.0,0.0
434.0,0.0
132.0,0.0
448.0,0.0
427.0,0.0
427.0,0.0
344.0,0.0
166.0,0.0
410.0,0.0
387.0,0.0
325.0,0.0
144.0,0.0
379.0,0.0
251.0,0.0
341.0,0.0
404.0,0.0
122.0,0.0
278.0,0.0
234.0,0.0
183.0,0.0
403.0,0.0
299.0,0.0
376.0,0.0
395.0,0.0
150.0,0.0
325.0,0.0
407.0,0.0
405.0,0.0
598.0,0.0
183.0,0.0
1724.0,0.0
1492.0,0.0
1323.0,0.0
1161.0,0.0
532.0,0.0
51.0,1530652.9
241.0,0.0
1324.0,0.0
1084.0,0.0
1316.0,0.0
1721.0,0.0
697.0,0.0
9.0,4591958.5
300.0,0.0
1956.0,0.0
1950.0,0.0
1755.0,0.0
1687.0,0.0
745.0,0.0
1590.0,0.0
1116.0,0.0
1142.0,0.0
1053.0,0.0
372.0,0.0
4.0,4591958.5
191.0,0.0
1236.0,0.0
866.0,0.0
1020.0,0.0
1000.0,0.0
339.0,0.0
354.0,0.0
541.0,0.0
404.0,0.0
7.0,0.0
301.0,0.0
313.0,0.0
477.0,0.0
351.0,0.0
44.0,0.0
8.0,0.0
117.0,0.0
450.0,0.0
256.0,0.0
292.0,0.0
215.0,0.0
55.0,0.0
5.0,3061305.8
68.0,0.0
106.0,0.0
220.0,0.0
144.0,0.0
143.0,0.0
59.0,0.0
365.0,0.0
319.0,0.0
333.0,0.0
322.0,0.0
24.0,0.0
373.0,0.0
463.0,0.0
384.0,0.0
429.0,0.0
113.0,0.0
6.0,1530652.9
121.0,0.0
293.0,0.0
391.0,0.0
376.0,0.0
483.0,0.0
77.0,0.0
2.0,1530652.9
113.0,0.0
405.0,0.0
374.0,0.0
573.0,0.0
518.0,0.0
137.0,0.0
545.0,0.0
460.0,0.0
618.0,0.0
799.0,0.0
293.0,0.0
10.0,6122611.5
200.0,0.0
675.0,0.0
559.0,0.0
662.0,0.0
701.0,0.0
217.0,0.0
1.0,7653264.0
360.0,0.0
618.0,0.0
503.0,0.0
581.0,0.0
577.0,0.0
177.0,0.0
449.0,0.0
344.0,0.0
171.0,0.0
416.0,0.0
400.0,0.0
495.0,0.0
439.0,0.0
129.0,0.0
1.0,4591958.5
149.0,0.0
374.0,0.0
308.0,0.0
363.0,0.0
326.0,0.0
152.0,0.0
311.0,0.0
293.0,0.0
391.0,0.0
352.0,0.0
128.0,0.0
280.0,0.0
281.0,0.0
321.0,0.0
264.0,0.0
139.0,0.0
261.0,0.0
311.0,0.0
285.0,0.0
321.0,0.0
106.0,0.0
268.0,0.0
213.0,0.0
245.0,0.0
232.0,0.0
114.0,0.0
211.0,0.0
189.0,0.0
184.0,0.0
132.0,0.0
23.0,0.0
10.0,0.0
21.0,0.0
19.0,0.0
175.0,0.0
128.0,0.0
148.0,0.0
156.0,0.0
76.0,0.0
152.0,0.0
145.0,0.0
178.0,0.0
142.0,0.0
58.0,0.0
77.0,0.0
87.0,0.0
104.0,0.0
97.0,0.0
44.0,0.0
52.0,0.0
69.0,0.0
67.0,0.0
67.0,0.0
25.0,0.0
46.0,0.0
57.0,0.0
30.0,0.0
70.0,0.0
31.0,0.0
72.0,0.0
67.0,0.0
78.0,0.0
86.0,0.0
5.0,0.0
19.0,0.0
18.0,0.0
57.0,0.0
10.0,0.0
10.0,0.0
44.0,0.0
52.0,0.0
1.0,0.0
24.0,0.0
23.0,0.0
12.0,0.0
13.0,0.0
17.0,0.0
10.0,0.0
20.0,0.0
32.0,0.0
5.0,0.0
18.0,0.0
25.0,0.0
23.0,0.0
22.0,0.0
6.0,0.0
19.0,0.0
21.0,0.0
21.0,0.0
2.0,0.0
13544.0,65708.93
3674.0,0.0
6235.0,145852.46
1039.0,145852.46
13215.0,97234.97
15833.0,340322.4
19419.0,194469.94
2066.0,48617.486000000004
11192.0,97234.97
10690.0,48617.486000000004
9822.0,48617.486000000004
871.0,145852.46
4288.0,48617.486000000004
10631.0,48617.486000000004
5095.0,48617.486000000004
3262.0,48617.486000000004
16605.0,194469.94
11524.0,48617.486000000004
353.0,0.0
2507.0,48617.486000000004
3317.0,145852.46
3362.0,0.0
3607.0,0.0
4775.0,0.0
4520.0,0.0
5783.0,48617.486000000004
1185.0,48617.486000000004
977.0,0.0
869.0,0.0
1594.0,0.0
2655.0,0.0
2217.0,0.0
2696.0,0.0
253.0,0.0
1832.0,0.0
2170.0,0.0
316.0,0.0
25.0,48617.486000000004
1016.0,0.0
881.0,48617.486000000004
635.0,0.0
176.0,48617.486000000004
2318.0,0.0
4594.0,0.0
3346.0,0.0
6106.0,0.0
5950.0,145852.46
12854.0,48617.486000000004
7794.0,48617.486000000004
6724.0,97234.97
2543.0,145852.46
1305.0,97234.97
1084.0,194469.94
290.0,48617.486000000004
591.0,48617.486000000004
70.0,97234.97
16.0,48617.486000000004
55787.0,1312672.0999999999
11306.0,1264054.7
2470.0,1020967.2000000001
1202.0,1264054.7
2327.0,1166819.7
546.0,729262.3
23810.0,1409907.1
3551.0,680644.8
591.0,632027.2999999999
20799.0,729262.3
18142.0,729262.3
20096.0,680644.8
17940.0,777879.8
270.0,729262.3
12851.0,388939.9
11087.0,777879.8
187.0,194469.94
5294.0,340322.4
9630.0,437557.37
11237.0,388939.9
909.0,145852.46
945.0,194469.94
5485.0,340322.4
4315.0,145852.46
3203.0,194469.94
5706.0,97234.97
9266.0,194469.94
6530.0,243087.43
5852.0,48617.486000000004
2444.0,194469.94
1527.0,243087.43
8083.0,145852.46
9662.0,145852.46
7986.0,48617.486000000004
9289.0,48617.486000000004
8367.0,145852.46
2037.0,145852.46
964.0,48617.486000000004
3289.0,0.0
1877.0,48617.486000000004
804.0,48617.486000000004
7285.0,0.0
8135.0,97234.97
8221.0,48617.486000000004
6762.0,0.0
11168.0,0.0
4621.0,48617.486000000004
2143.0,97234.97
5280.0,0.0
7299.0,0.0
3135.0,0.0
2649.0,0.0
6987.0,48617.486000000004
5524.0,0.0
5056.0,0.0
4907.0,0.0
9201.0,0.0
8249.0,0.0
6783.0,48617.486000000004
10190.0,48617.486000000004
7181.0,48617.486000000004
3009.0,48617.486000000004
1416.0,48617.486000000004
4380.0,0.0
4355.0,0.0
2943.0,0.0
45.0,0.0
6168.0,0.0
6300.0,0.0
5829.0,0.0
7700.0,0.0
3107.0,0.0
5857.0,0.0
7883.0,0.0
20442.0,0.0
9056.0,0.0
9763.0,0.0
6267.0,0.0
419.0,48617.486000000004
6609.0,0.0
17389.0,48617.486000000004
19151.0,0.0
6006.0,0.0
3612.0,0.0
10817.0,0.0
9761.0,0.0
10427.0,0.0
16152.0,0.0
11011.0,0.0
14610.0,0.0
6746.0,48617.486000000004
15581.0,0.0
11813.0,97234.97
13022.0,0.0
28248.0,48617.486000000004
10776.0,0.0
14045.0,0.0
5375.0,0.0
15425.0,97234.97
9996.0,0.0
29099.0,194469.94
17415.0,97234.97
8468.0,145852.46
5692.0,291704.92
871.0,194469.94
18715.0,243087.43
13228.0,291704.92
7958.0,437557.37
105.0,194469.94
110.0,145852.46
4388.0,340322.4
2823.0,388939.9
14836.0,437557.37
3469.0,243087.43
3629.0,340322.4
2420.0,194469.94
1125.0,388939.9
1865.0,388939.9
1379.0,291704.92
2193.0,534792.36
2648.0,243087.43
284.0,583409.85
242.0,194469.94
441.0,243087.43
1098.0,291704.92
1653.0,145852.46
1667.0,340322.4
2593.0,437557.37
815.0,145852.46
1984.0,97234.97
1710.0,48617.486000000004
785.0,48617.486000000004
941.0,97234.97
1056.0,97234.97
1783.0,97234.97
1676.0,243087.43
11303.0,97234.97
567.0,48617.486000000004
562.0,97234.97
402.0,145852.46
7.0,48617.486000000004
108.0,0.0
14163.0,48617.486000000004
1152.0,345866.23
4116.0,345866.23
6726.0,317044.05000000005
6726.0,288221.87
15403.0,259399.68000000002
21688.0,144110.93
22689.0,172933.12
19528.0,201755.3
14377.0,144110.93
15848.0,172933.12
12613.0,201755.3
27223.0,86466.56
30132.0,230577.5
28785.0,259399.68000000002
26519.0,144110.93
26133.0,259399.68000000002
17064.0,86466.56
10315.0,86466.56
20396.0,115288.75
25484.0,86466.56
20866.0,144110.93
18113.0,57644.375
14576.0,86466.56
13814.0,57644.375
15568.0,115288.75
24299.0,115288.75
29182.0,144110.93
29122.0,172933.12
25807.0,57644.375
16755.0,57644.375
16150.0,28822.186999999998
16626.0,57644.375
35250.0,115288.75
40952.0,144110.93
37476.0,144110.93
42476.0,201755.3
30484.0,172933.12
17421.0,144110.93
15203.0,86466.56
28705.0,57644.375
32726.0,201755.3
31055.0,144110.93
26904.0,115288.75
21628.0,115288.75
15748.0,144110.93
23195.0,230577.5
39338.0,230577.5
24521.0,115288.75
28696.0,345866.23
27274.0,230577.5
19558.0,288221.87
9692.0,57644.375
9932.0,144110.93
33169.0,230577.5
33384.0,230577.5
27733.0,86466.56
29589.0,317044.05000000005
18923.0,201755.3
11475.0,230577.5
14855.0,317044.05000000005
30322.0,288221.87
34724.0,374688.42000000004
39744.0,374688.42000000004
12541.0,864665.57
26721.0,403510.6
5507.0,432332.78
15781.0,345866.23
51296.0,518799.36000000004
49850.0,662910.2999999999
55063.0,489977.18
55895.0,547621.55
47874.0,634088.1000000001
27175.0,720554.6499999999
32543.0,749376.83
61636.0,489977.18
49020.0,634088.1000000001
18183.0,1124065.3
124.0,778199.0
70.0,979954.36
11010.0,1268176.2000000002
10384.0,1037598.7
60749.0,1296998.4000000001
78307.0,1354642.7000000002
84438.0,1325820.5999999999
81377.0,1700509.0
61218.0,1441109.2999999998
46751.0,1441109.2999999998
46510.0,1412287.0999999999
95973.0,1758153.3
100743.0,1729331.1
22474.0,1815797.7999999998
108657.0,1700509.0
74642.0,1758153.3
66263.0,2824574.1999999997
62900.0,2276952.6999999997
96440.0,1931086.5
100018.0,2046375.2999999998
107033.0,3631595.5999999996
119397.0,2968685.1999999997
91522.0,2478708.0
73687.0,3141618.3000000003
82867.0,2507530.2
65984.0,2363419.3
155073.0,2190486.2
157243.0,2161664.0
161400.0,2104019.6
126743.0,2421063.6999999997
137704.0,2190486.2
132091.0,1844620.0
204095.0,1729331.1
223478.0,2911040.8
214727.0,2104019.6
229721.0,1729331.1
185795.0,2132841.8
172319.0,2075197.4999999998
146821.0,1729331.1
245726.0,1988730.9
260399.0,2219308.4
265693.0,2392241.5
277969.0,2421063.6999999997
223257.0,2363419.3
199212.0,2334597.0
178075.0,1729331.1
210302.0,1642864.6
244508.0,3083974.0
270978.0,1786975.6
270409.0,2421063.6999999997
241033.0,2104019.6
224286.0,3083974.0
216022.0,1815797.7999999998
328223.0,2219308.4
356550.0,2968685.1999999997
395635.0,2622819.0
390850.0,3890995.3000000003
350566.0,2219308.4
336708.0,2507530.2
298338.0,2622819.0
435204.0,2939863.0
439988.0,3602773.4
459640.0,3401018.0
479374.0,3170440.4
418330.0,3314551.4
397765.0,3977461.8
356872.0,4409794.3
443655.0,3718062.1999999997
312197.0,2680463.3
459976.0,5735615.3
520564.0,3862173.0
479557.0,4150394.9999999995
433849.0,5303282.3
417808.0,2651641.1
538815.0,5966192.699999999
572872.0,5850904.0
583126.0,4236861.0
582133.0,5015060.4
536491.0,3862173.0
544561.0,4755661.0
496498.0,4611550.0
489598.0,6312059.0
505227.0,5620326.5
516791.0,7407302.0
539371.0,4726838.6
471696.0,4611550.0
452578.0,6052659.0
412282.0,10375987.0
488731.0,6110303.4
379271.0,5793259.6
520336.0,6081481.5
553059.0,9165455.0
497783.0,7983745.6
471780.0,7493768.7
440765.0,8127855.999999999
527210.0,7897279.3
550217.0,8444900.5
572981.0,6484992.0
549926.0,5130349.0
515536.0,6715569.5
502092.0,6427347.7
465780.0,6686747.0
419441.0,5015060.4
447538.0,6081481.5
452637.0,7637879.4
440606.0,11327119.0
378317.0,9770721.0
374482.0,7263191.0
333364.0,8214323.0
392758.0,8502545.0
288050.0,8127855.999999999
431749.0,8012567.499999999
405408.0,7176724.4
359964.0,9511322.0
336857.0,10433632.0
317247.0,9684255.0
343995.0,7839635.0
352471.0,8963700.0
352293.0,10404809.0
353959.0,9309566.5
318262.0,9828365.0
287032.0,17062735.0
251292.0,8416079.0
252299.0,11903563.5
268509.0,13344672.0
274502.0,12162963.0
221167.0,9972477.0
263882.0,11183008.0
255585.0,9338388.0
239283.0,10837142.0
313143.0,8675478.0
276249.0,9626611.0
341854.0,14036405.0
348548.0,10548921.0
292684.0,0.0
278757.0,6571458.3
283943.0,8012567.499999999
338499.0,7436124.300000001
344801.0,6917324.5
355926.0,5995014.699999999
344212.0,5533859.7
249482.0,3487484.5
224295.0,3141618.3000000003
218647.0,3401018.0
237148.0,2190486.2
235251.0,3372195.6999999997
219980.0,3026329.5
205577.0,3804528.7
184982.0,2248130.6
152084.0,2132841.8
137562.0,1844620.0
196795.0,2680463.3
217853.0,2968685.1999999997
218206.0,1959908.7
217136.0,2536352.4000000004
186238.0,2565174.6
138386.0,2536352.4000000004
142803.0,1815797.7999999998
217380.0,2075197.4999999998
140188.0,1988730.9
269407.0,2190486.2
247978.0,2766929.9
167194.0,2248130.6
121274.0,1210531.8
132362.0,1325820.5999999999
193365.0,2651641.1
190005.0,2421063.6999999997
176700.0,2824574.1999999997
194600.0,2738107.7
146281.0,1815797.7999999998
80435.0,1268176.2000000002
67744.0,1037598.7
113143.0,1815797.7999999998
127079.0,2017553.0
119825.0,1325820.5999999999
44346.0,1844620.0
86578.0,1354642.7000000002
45034.0,1556398.0
41407.0,1008776.5
113229.0,1671686.8
119902.0,2248130.6
136315.0,1700509.0
149625.0,1412287.0999999999
119385.0,1181709.6
59725.0,1585220.2
46823.0,1296998.4000000001
106799.0,1527575.9
125563.0,1152887.5
122935.0,1959908.7
128780.0,1585220.2
109337.0,1296998.4000000001
48590.0,1181709.6
39302.0,691732.4700000001
113267.0,1758153.3
140382.0,1354642.7000000002
143556.0,1066420.9
144152.0,1383464.9000000001
116963.0,1296998.4000000001
56981.0,1152887.5
43971.0,835843.4
112644.0,1758153.3
139662.0,1585220.2
147386.0,1412287.0999999999
155346.0,1354642.7000000002
129967.0,489977.18
72334.0,1037598.7
57524.0,1152887.5
102867.0,1095243.1
130128.0,1902264.4
130992.0,807021.2
146703.0,1181709.6
128711.0,1268176.2000000002
74249.0,893487.8
69904.0,489977.18
134189.0,835843.4
166874.0,1383464.9000000001
175067.0,951132.2
177687.0,1066420.9
165887.0,518799.36000000004
74126.0,835843.4
81438.0,547621.55
150426.0,1239354.0
172660.0,1642864.6
182133.0,835843.4
182693.0,1268176.2000000002
145044.0,1239354.0
26397.0,201755.3
65986.0,547621.55
133473.0,1008776.5
158093.0,662910.2999999999
190679.0,1037598.7
210738.0,979954.36
186534.0,720554.6499999999
42492.0,749376.83
97028.0,547621.55
214580.0,807021.2
247006.0,893487.8
250950.0,518799.36000000004
258431.0,547621.55
222269.0,403510.6
128424.0,374688.42000000004
113054.0,662910.2999999999
228529.0,518799.36000000004
258736.0,778199.0
261343.0,432332.78
272650.0,345866.23
240210.0,345866.23
170606.0,547621.55
150161.0,345866.23
248278.0,461155.0
133671.0,259399.68000000002
273939.0,374688.42000000004
253606.0,634088.1000000001
202387.0,432332.78
160979.0,432332.78
134396.0,259399.68000000002
208255.0,288221.87
218823.0,461155.0
213370.0,345866.23
209867.0,288221.87
183486.0,345866.23
100731.0,144110.93
83079.0,230577.5
99056.0,374688.42000000004
29396.0,201755.3
30728.0,201755.3
103946.0,230577.5
92855.0,317044.05000000005
75543.0,403510.6
71057.0,259399.68000000002
123985.0,259399.68000000002
158163.0,374688.42000000004
171156.0,259399.68000000002
178776.0,288221.87
165373.0,691732.4700000001
